Dates,Day Of Week,Load,Temp,Dew Point,Humidity,Cloud Cover
5/29/2016 19:00,1,2271,66,53,63,100
5/29/2016 20:00,1,2405,65,54,68,100
5/30/2016 6:00,2,1779,63,57,81,70
5/30/2016 10:00,2,2156,66,58,75,100
5/30/2016 12:00,2,2073,69,56,63,100
5/31/2016 1:00,3,1740,64,55,73,100
5/31/2016 5:00,3,1885,64,56,75,100
5/31/2016 13:00,3,2368,69,57,66,100
5/31/2016 15:00,3,2369,69,56,63,100
6/1/2016 14:00,4,2247,74,56,54,30
6/1/2016 16:00,4,2339,73,55,53,30
6/1/2016 19:00,4,2522,68,55,63,30
6/1/2016 20:00,4,2664,65,55,70,30
6/2/2016 6:00,5,2005,57,50,78,30
6/2/2016 10:00,5,2314,74,58,57,30
6/2/2016 12:00,5,2430,82,58,44,30
6/3/2016 1:00,6,1925,65,59,81,70
6/3/2016 3:00,6,1857,65,59,81,100
6/3/2016 7:00,6,2276,64,59,84,100
6/3/2016 13:00,6,2705,87,57,36,30
6/3/2016 15:00,6,2849,88,58,36,30
6/4/2016 14:00,7,2334,81,58,45,30
6/4/2016 16:00,7,2546,80,58,47,30
6/4/2016 20:00,7,2723,67,58,73,30
6/5/2016 12:00,1,2019,70,57,64,70
6/6/2016 1:00,2,1860,63,56,78,70
6/6/2016 2:00,2,1816,64,56,75,70
6/6/2016 3:00,2,1791,64,56,75,100
6/6/2016 7:00,2,2271,64,55,73,100
6/6/2016 15:00,2,2466,74,55,52,30
6/7/2016 16:00,3,2524,70,56,61,30
6/7/2016 20:00,3,2760,65,55,70,70
6/8/2016 8:00,4,2382,66,56,70,100
6/9/2016 1:00,5,1879,65,57,76,100
6/9/2016 2:00,5,1817,65,57,76,100
6/9/2016 3:00,5,1786,65,57,76,100
6/9/2016 4:00,5,1825,64,57,78,100
6/9/2016 7:00,5,2328,62,57,84,100
6/11/2016 8:00,7,2168,66,56,70,100
6/12/2016 2:00,1,1747,65,55,70,100
6/12/2016 4:00,1,1717,64,55,73,100
6/12/2016 7:00,1,1856,64,55,73,100
6/12/2016 17:00,1,2137,69,51,53,30
6/12/2016 21:00,1,2418,61,49,65,30
6/12/2016 23:00,1,1993,60,49,67,30
6/14/2016 8:00,3,2407,65,54,68,100
6/15/2016 2:00,4,1781,64,54,70,100
6/15/2016 4:00,4,1787,64,53,68,100
6/15/2016 17:00,4,2494,73,54,51,30
6/15/2016 18:00,4,2520,69,52,55,30
6/15/2016 21:00,4,2577,62,52,70,30
6/15/2016 23:00,4,2098,61,52,72,100
6/17/2016 8:00,6,2331,72,54,53,30
6/17/2016 22:00,6,2587,70,53,55,30
6/18/2016 11:00,7,2438,86,52,31,30
6/18/2016 17:00,7,2818,81,53,38,70
6/18/2016 18:00,7,2812,82,53,37,70
6/18/2016 21:00,7,2820,76,50,40,30
6/18/2016 23:00,7,2357,70,55,59,30
6/19/2016 9:00,1,2298,82,50,33,30
6/20/2016 5:00,2,2189,72,50,46,0
6/20/2016 22:00,2,3022,70,58,66,30
6/21/2016 0:00,3,2415,67,56,68,30
6/21/2016 11:00,3,2891,73,61,66,70
6/21/2016 18:00,3,3018,79,57,47,70
6/21/2016 23:00,3,2580,68,59,73,30
6/22/2016 9:00,4,2765,76,61,60,70
6/23/2016 5:00,5,2092,68,59,73,100
6/23/2016 22:00,5,2584,66,58,75,30
6/24/2016 0:00,6,2117,65,58,78,70
6/24/2016 11:00,6,2456,78,59,52,30
6/24/2016 18:00,6,2778,72,57,59,30
6/24/2016 19:00,6,2731,71,57,61,30
6/25/2016 6:00,7,1935,65,57,76,100
6/25/2016 9:00,7,2111,71,57,61,30
6/25/2016 10:00,7,2180,75,57,54,30
6/26/2016 5:00,1,1856,61,54,78,0
6/26/2016 13:00,1,2382,80,60,51,30
6/26/2016 15:00,1,2534,79,60,52,30
6/27/2016 0:00,2,2146,68,61,78,0
6/27/2016 11:00,2,3037,88,58,36,30
6/27/2016 14:00,2,3335,89,55,31,30
6/27/2016 19:00,2,3348,80,61,52,30
6/28/2016 6:00,3,2330,66,63,90,100
6/28/2016 9:00,3,2782,74,63,69,30
6/28/2016 10:00,3,2917,82,61,49,30
6/28/2016 12:00,3,3121,84,62,48,30
6/29/2016 1:00,4,2131,67,60,79,0
6/29/2016 5:00,4,2240,68,62,81,100
6/29/2016 13:00,4,3244,84,62,48,30
6/29/2016 15:00,4,3449,82,61,49,30
6/30/2016 0:00,5,2297,68,61,78,70
6/30/2016 14:00,5,3025,78,60,54,30
6/30/2016 16:00,5,3142,77,59,54,30
6/30/2016 19:00,5,3052,71,59,66,30
6/30/2016 20:00,5,3086,68,59,73,30
7/1/2016 6:00,6,2296,67,59,76,100
7/1/2016 10:00,6,2651,70,59,68,100
7/1/2016 12:00,6,2671,73,59,62,70
7/2/2016 1:00,7,1983,66,56,70,100
7/2/2016 3:00,7,1902,66,57,73,100
7/2/2016 7:00,7,1976,65,56,73,100
7/2/2016 13:00,7,2239,76,57,52,30
7/2/2016 15:00,7,2363,76,56,50,30
7/3/2016 14:00,1,2118,75,57,54,30
7/3/2016 16:00,1,2303,75,57,54,30
7/3/2016 20:00,1,2603,66,55,68,30
7/4/2016 6:00,2,1868,67,57,71,100
7/4/2016 10:00,2,2050,74,57,56,30
7/4/2016 12:00,2,2139,77,58,52,30
7/5/2016 1:00,3,1932,68,58,70,100
7/5/2016 2:00,3,1895,68,57,68,100
7/5/2016 3:00,3,1840,68,57,68,100
7/5/2016 7:00,3,2257,69,58,68,100
7/5/2016 13:00,3,2575,78,56,47,30
7/5/2016 15:00,3,2721,77,56,48,30
7/6/2016 14:00,4,2690,75,57,54,30
7/6/2016 16:00,4,2817,75,57,54,30
7/6/2016 20:00,4,2888,66,56,70,0
7/7/2016 8:00,5,2372,71,56,59,70
7/8/2016 1:00,6,2047,67,59,76,100
7/8/2016 2:00,6,1969,66,58,75,100
7/8/2016 3:00,6,1946,67,59,76,100
7/8/2016 4:00,6,1980,67,58,73,100
7/8/2016 7:00,6,2342,68,58,70,100
7/10/2016 8:00,1,2036,69,60,73,70
7/11/2016 1:00,2,2013,62,57,84,30
7/11/2016 2:00,2,1951,67,61,81,100
7/11/2016 3:00,2,1927,66,60,81,100
7/11/2016 4:00,2,1964,67,59,76,100
7/11/2016 7:00,2,2312,65,57,76,100
7/11/2016 13:00,2,2599,78,54,43,0
7/11/2016 15:00,2,2736,75,56,52,30
7/13/2016 8:00,4,2448,67,59,76,100
7/14/2016 1:00,5,2050,61,56,84,70
7/14/2016 2:00,5,1982,59,56,90,70
7/14/2016 3:00,5,1931,60,56,86,70
7/14/2016 4:00,5,1941,63,59,87,100
7/14/2016 7:00,5,2341,64,61,90,100
7/14/2016 15:00,5,3057,77,61,58,30
7/16/2016 8:00,7,2173,68,59,73,100
7/16/2016 22:00,7,2546,65,60,84,70
7/17/2016 1:00,1,2000,64,59,84,70
7/17/2016 3:00,1,1886,66,60,81,100
7/17/2016 4:00,1,1873,66,60,81,100
7/17/2016 7:00,1,1927,66,60,81,100
7/17/2016 17:00,1,2771,72,60,66,30
7/17/2016 18:00,1,2826,70,59,68,30
7/17/2016 21:00,1,2755,64,59,84,30
7/19/2016 22:00,3,2831,67,63,87,30
7/20/2016 0:00,4,2282,64,62,93,30
7/20/2016 17:00,4,3782,83,58,43,30
7/20/2016 18:00,4,3739,84,49,30,30
7/20/2016 21:00,4,3436,71,65,81,30
7/20/2016 23:00,4,2726,69,63,81,30
7/22/2016 22:00,6,3416,72,56,57,30
7/23/2016 0:00,7,2753,68,54,61,30
7/23/2016 17:00,7,3503,79,61,54,30
7/23/2016 18:00,7,3478,79,60,52,30
7/23/2016 21:00,7,3262,73,57,57,30
7/23/2016 23:00,7,2691,71,59,66,30
7/24/2016 6:00,1,2089,65,63,93,100
7/24/2016 10:00,1,2545,75,62,64,30
7/25/2016 22:00,2,2933,70,63,79,30
7/26/2016 0:00,3,2428,69,64,84,30
7/26/2016 11:00,3,3495,86,64,48,30
7/26/2016 14:00,3,3676,86,62,45,30
7/26/2016 17:00,3,3899,86,57,37,30
7/26/2016 18:00,3,3807,83,60,46,30
7/26/2016 21:00,3,3445,76,64,67,30
7/26/2016 23:00,3,2761,73,61,66,30
7/27/2016 6:00,4,2461,71,66,84,30
7/27/2016 9:00,4,3090,77,65,66,30
7/27/2016 10:00,4,3296,81,63,54,30
7/27/2016 12:00,4,3518,87,65,48,30
7/28/2016 5:00,5,2367,68,61,78,30
7/29/2016 0:00,6,2530,72,64,76,30
7/29/2016 11:00,6,3342,85,66,53,30
7/29/2016 14:00,6,3606,86,63,46,30
7/29/2016 16:00,6,3737,83,63,51,30
7/29/2016 19:00,6,3376,76,62,62,30
7/29/2016 20:00,6,3358,73,63,71,30
7/29/2016 23:00,6,2695,70,61,73,30
7/30/2016 6:00,7,2210,66,61,84,30
7/30/2016 9:00,7,2619,74,64,71,70
7/30/2016 10:00,7,2731,76,63,64,0
7/30/2016 12:00,7,2900,82,62,51,0
7/31/2016 5:00,1,2089,69,63,81,30
8/1/2016 11:00,2,3161,83,62,49,30
8/1/2016 14:00,2,3476,84,63,49,30
8/1/2016 16:00,2,3658,82,61,49,30
8/1/2016 19:00,2,3441,76,62,62,30
8/1/2016 20:00,2,3451,71,62,73,30
8/2/2016 6:00,3,2437,64,60,87,30
8/2/2016 9:00,3,2875,76,63,64,30
8/2/2016 10:00,3,3009,78,63,60,30
8/2/2016 12:00,3,3259,83,63,51,0
8/3/2016 5:00,4,2307,69,62,78,70
8/3/2016 13:00,4,3272,81,62,53,30
8/3/2016 15:00,4,3435,78,62,58,30
8/4/2016 11:00,5,2955,79,59,50,30
8/4/2016 14:00,5,3187,81,59,47,30
8/4/2016 16:00,5,3441,81,59,47,30
8/4/2016 19:00,5,3286,74,62,67,30
8/4/2016 20:00,5,3332,72,62,71,30
8/5/2016 9:00,6,2860,73,61,66,100
8/5/2016 12:00,6,2942,76,62,62,30
8/6/2016 1:00,7,2205,70,62,76,100
8/6/2016 2:00,7,2121,70,61,73,100
8/6/2016 4:00,7,2063,70,63,79,100
8/6/2016 5:00,7,2115,69,63,81,100
8/6/2016 13:00,7,2679,76,62,62,30
8/6/2016 15:00,7,2845,76,61,60,30
8/7/2016 16:00,1,2868,78,61,56,30
8/7/2016 19:00,1,2927,73,60,64,30
8/7/2016 20:00,1,2986,69,60,73,30
8/8/2016 8:00,2,2704,69,61,76,100
8/9/2016 1:00,3,2014,66,59,78,100
8/9/2016 2:00,3,1947,66,58,75,100
8/9/2016 3:00,3,1916,66,58,75,100
8/9/2016 4:00,3,1954,66,57,73,100
8/9/2016 7:00,3,2388,65,57,76,70
8/9/2016 13:00,3,2738,79,56,45,30
8/9/2016 15:00,3,2818,78,56,47,30
8/11/2016 8:00,5,2589,71,59,66,100
8/12/2016 1:00,6,2138,70,60,71,30
8/12/2016 2:00,6,2082,70,61,73,30
8/12/2016 3:00,6,2043,69,60,73,30
8/12/2016 4:00,6,2053,69,60,73,30
8/12/2016 7:00,6,2398,70,61,73,30
8/12/2016 15:00,6,3316,81,62,53,30
8/14/2016 8:00,1,2218,73,65,76,30
8/14/2016 22:00,1,3082,74,65,74,30
8/15/2016 1:00,2,2333,72,66,82,0
8/15/2016 2:00,2,2236,72,66,82,0
8/15/2016 3:00,2,2185,72,67,84,0
8/15/2016 4:00,2,2219,72,67,84,30
8/15/2016 7:00,2,2694,72,66,82,30
8/15/2016 18:00,2,4081,84,63,49,30
8/17/2016 22:00,4,3032,71,64,79,30
8/18/2016 3:00,5,2091,70,64,82,100
8/18/2016 7:00,5,2587,70,63,79,100
8/18/2016 17:00,5,3661,79,61,54,30
8/18/2016 18:00,5,3534,78,61,56,30
8/18/2016 21:00,5,3151,70,61,73,30
8/20/2016 22:00,7,2671,69,62,78,30
8/21/2016 0:00,1,2235,68,62,81,70
8/21/2016 17:00,1,3191,79,61,54,30
8/21/2016 18:00,1,3168,77,59,54,30
8/21/2016 21:00,1,2987,68,63,84,30
8/21/2016 23:00,1,2403,67,63,87,30
8/23/2016 22:00,3,2699,68,60,76,30
8/24/2016 0:00,4,2216,65,58,78,30
8/24/2016 11:00,4,2839,80,59,49,0
8/24/2016 17:00,4,3403,79,61,54,0
8/24/2016 18:00,4,3333,77,60,56,30
8/24/2016 21:00,4,3090,68,62,81,30
8/24/2016 23:00,4,2476,66,60,81,0
8/25/2016 6:00,5,2428,68,60,76,100
8/25/2016 9:00,5,2660,71,60,68,30
8/25/2016 10:00,5,2708,75,60,60,30
8/25/2016 12:00,5,2825,77,60,56,30
8/26/2016 5:00,6,2086,66,57,73,100
8/27/2016 0:00,7,2085,66,56,70,100
8/27/2016 11:00,7,2222,69,56,63,30
8/27/2016 14:00,7,2220,75,57,54,30
8/27/2016 16:00,7,2436,74,57,56,30
8/27/2016 17:00,7,2539,73,57,57,30
8/27/2016 20:00,7,2737,68,58,70,30
8/27/2016 21:00,7,2623,68,59,73,30
8/27/2016 23:00,7,2232,66,59,78,70
8/28/2016 6:00,1,1911,66,60,81,100
8/28/2016 9:00,1,2095,72,60,66,70
8/28/2016 10:00,1,2163,74,60,62,30
8/28/2016 12:00,1,2281,78,61,56,30
8/29/2016 5:00,2,2148,67,62,84,100
8/30/2016 11:00,3,3092,87,63,45,30
8/30/2016 14:00,3,3438,86,62,45,30
8/30/2016 16:00,3,3654,84,61,46,30
8/30/2016 19:00,3,3497,76,63,64,30
8/30/2016 20:00,3,3418,71,62,73,30
8/31/2016 6:00,4,2432,61,61,100,70
8/31/2016 9:00,4,2773,71,64,79,30
8/31/2016 10:00,4,2905,77,64,64,30
8/31/2016 12:00,4,3120,84,64,51,0
9/1/2016 5:00,5,2262,70,64,82,70
9/1/2016 13:00,5,3067,82,62,51,30
9/2/2016 11:00,6,2645,75,58,55,30
9/2/2016 14:00,6,2819,77,58,52,0
9/2/2016 16:00,6,2968,76,57,52,0
9/2/2016 19:00,6,2911,68,58,70,0
9/2/2016 20:00,6,2884,65,58,78,30
9/3/2016 6:00,7,1988,64,55,73,100
9/3/2016 9:00,7,2252,64,54,70,70
9/3/2016 10:00,7,2202,66,54,65,70
9/3/2016 12:00,7,2166,76,53,45,30
9/4/2016 2:00,1,1869,67,53,61,100
9/4/2016 5:00,1,1858,66,51,59,100
9/4/2016 13:00,1,2083,75,56,52,30
9/4/2016 15:00,1,2237,75,55,50,30
9/5/2016 16:00,2,2445,75,54,48,0
9/5/2016 19:00,2,2761,69,54,59,0
9/5/2016 20:00,2,2758,67,53,61,0
9/6/2016 8:00,3,2355,67,55,66,70
9/7/2016 1:00,4,1957,68,61,78,30
9/7/2016 2:00,4,1891,68,61,78,30
9/7/2016 3:00,4,1859,68,61,78,100
9/7/2016 4:00,4,1901,68,61,78,100
9/7/2016 7:00,4,2424,68,61,78,100
9/7/2016 13:00,4,2655,80,60,51,30
9/7/2016 15:00,4,2813,80,60,51,0
9/8/2016 19:00,5,2998,71,58,63,30
9/9/2016 8:00,6,2471,71,57,61,30
9/10/2016 1:00,7,1973,68,61,78,100
9/10/2016 2:00,7,1892,68,61,78,100
9/10/2016 3:00,7,1846,68,62,81,100
9/10/2016 4:00,7,1846,68,62,81,100
9/10/2016 7:00,7,2044,68,62,81,100
9/10/2016 13:00,7,2474,80,60,51,30
9/10/2016 15:00,7,2680,78,61,56,30
9/12/2016 8:00,2,2528,68,56,65,70
9/13/2016 1:00,3,1861,67,53,61,100
9/13/2016 4:00,3,1828,67,49,53,100
9/13/2016 5:00,3,1978,67,49,53,100
9/13/2016 13:00,3,2540,73,50,44,100
9/13/2016 23:00,3,2066,64,55,73,30
9/14/2016 14:00,4,2472,76,52,43,0
9/15/2016 6:00,5,2133,58,51,78,0
9/15/2016 8:00,5,2270,65,53,66,0
9/15/2016 10:00,5,2401,74,54,50,0
9/16/2016 1:00,6,1914,57,50,78,0
9/16/2016 4:00,6,1823,57,52,83,0
9/16/2016 11:00,6,2327,75,56,52,30
9/16/2016 13:00,6,2450,79,55,44,30
9/16/2016 23:00,6,2193,66,58,75,30
9/17/2016 14:00,7,2315,79,57,47,0
9/18/2016 10:00,1,2114,76,60,58,0
9/19/2016 0:00,2,2003,67,60,79,0
9/19/2016 1:00,2,1905,65,59,81,0
9/19/2016 2:00,2,1878,64,60,87,70
9/19/2016 11:00,2,3064,82,58,44,70
9/19/2016 23:00,2,2328,77,60,56,70
9/22/2016 0:00,5,2150,69,65,87,70
9/22/2016 1:00,5,2064,69,64,84,100
9/22/2016 2:00,5,1960,67,63,87,100
9/22/2016 11:00,5,2482,71,59,66,70
9/22/2016 19:00,5,2904,68,57,68,70
9/25/2016 0:00,1,2035,65,42,43,0
9/25/2016 2:00,1,1827,63,43,48,0
9/25/2016 11:00,1,2344,91,40,17,0
9/25/2016 17:00,1,3424,91,39,16,0
9/25/2016 19:00,1,3426,80,39,23,0
9/25/2016 21:00,1,2969,79,40,25,0
9/26/2016 12:00,2,3548,104,29,7,70
9/27/2016 15:00,3,3887,93,48,21,70
9/28/2016 0:00,4,2331,70,52,53,30
9/28/2016 2:00,4,2108,73,51,46,30
9/28/2016 16:00,4,3804,89,45,22,30
9/28/2016 17:00,4,3751,87,46,24,30
9/28/2016 19:00,4,3673,79,45,30,30
9/28/2016 20:00,4,3504,77,52,42,30
9/28/2016 21:00,4,3230,77,53,43,30
9/29/2016 12:00,5,3269,93,50,23,30
9/30/2016 3:00,6,2117,71,57,61,0
9/30/2016 7:00,6,2574,67,59,76,0
9/30/2016 15:00,6,3623,88,55,33,30
9/30/2016 22:00,6,2841,71,60,68,0
10/1/2016 16:00,7,3063,81,55,41,0
10/1/2016 17:00,7,3084,79,57,47,0
10/1/2016 18:00,7,3073,76,58,54,0
10/1/2016 19:00,7,3115,73,60,64,0
10/1/2016 20:00,7,2992,71,62,73,0
10/1/2016 21:00,7,2815,69,61,76,0
10/2/2016 9:00,1,2128,70,57,64,70
10/2/2016 12:00,1,2193,78,53,42,0
10/3/2016 3:00,2,1847,61,52,72,30
10/3/2016 5:00,2,1996,60,52,75,30
10/3/2016 7:00,2,2309,60,51,72,70
10/3/2016 15:00,2,2552,74,50,43,30
10/3/2016 22:00,2,2333,60,52,75,0
10/4/2016 16:00,3,2693,71,56,59,70
10/4/2016 18:00,3,2805,68,55,63,70
10/4/2016 20:00,3,2778,67,56,68,100
10/5/2016 8:00,4,2396,66,52,61,70
10/5/2016 9:00,4,2392,68,52,57,70
10/5/2016 12:00,4,2384,77,49,37,30
10/6/2016 3:00,5,1782,59,52,78,30
10/6/2016 4:00,5,1807,57,51,81,30
10/6/2016 5:00,5,1937,58,52,81,0
10/6/2016 7:00,5,2248,58,51,78,0
10/6/2016 22:00,5,2390,66,59,78,0
10/7/2016 18:00,6,3000,82,25,12,70
10/8/2016 6:00,7,1992,61,27,27,0
10/8/2016 8:00,7,2110,71,28,20,0
10/8/2016 9:00,7,2174,79,25,14,30
9/6/2016 5:00,3,1987,59,51,75,0
9/7/2016 14:00,4,2738,81,59,47,30
9/7/2016 16:00,4,2877,78,60,54,30
9/8/2016 1:00,5,1961,69,58,68,100
9/8/2016 3:00,5,1858,70,58,66,100
9/8/2016 4:00,5,1906,70,59,68,100
9/8/2016 6:00,5,2320,70,59,68,100
9/8/2016 17:00,5,2956,75,58,55,30
9/8/2016 18:00,5,2899,74,59,60,30
9/9/2016 5:00,6,2046,69,58,68,100
9/9/2016 13:00,6,2818,81,59,47,30
9/10/2016 14:00,7,2566,79,61,54,30
9/10/2016 16:00,7,2790,79,60,52,30
9/11/2016 0:00,1,2089,68,61,78,100
9/11/2016 17:00,1,2811,75,59,58,0
9/11/2016 18:00,1,2804,72,59,64,0
9/12/2016 5:00,2,2039,68,57,68,100
9/12/2016 13:00,2,2583,74,55,52,30
9/12/2016 15:00,2,2671,72,55,55,70
9/13/2016 16:00,3,2510,72,51,48,70
9/14/2016 0:00,4,1926,64,55,73,30
9/14/2016 1:00,4,1838,58,51,78,30
9/14/2016 2:00,4,1812,57,50,78,30
9/14/2016 8:00,4,2300,68,54,61,30
9/14/2016 11:00,4,2338,75,51,43,0
9/14/2016 19:00,4,2839,67,54,63,0
9/15/2016 5:00,5,1918,57,51,81,0
9/15/2016 7:00,5,2220,57,51,81,0
9/15/2016 13:00,5,2472,80,49,34,0
9/15/2016 22:00,5,2396,63,55,76,0
9/16/2016 14:00,6,2513,78,54,43,30
9/17/2016 0:00,7,2027,65,57,76,30
9/17/2016 2:00,7,1855,59,53,81,30
4/23/2016 4:00,7,1771,62,54,75,100
4/23/2016 10:00,7,1960,70,49,47,30
4/23/2016 22:00,7,2206,60,48,65,30
4/24/2016 3:00,1,1663,54,46,75,0
4/24/2016 9:00,1,1812,67,52,59,30
4/25/2016 0:00,2,1813,62,51,67,30
4/25/2016 21:00,2,2460,59,44,58,70
4/25/2016 23:00,2,1975,55,43,64,70
4/26/2016 2:00,3,1707,54,43,67,70
4/26/2016 4:00,3,1738,55,42,62,70
4/26/2016 16:00,3,2191,69,41,36,30
4/26/2016 22:00,3,2194,58,47,67,30
4/27/2016 3:00,4,1676,52,44,75,30
4/28/2016 0:00,5,1835,59,43,56,70
4/28/2016 6:00,5,2079,58,46,65,100
4/28/2016 21:00,5,2429,61,48,63,70
4/29/2016 1:00,6,1733,57,47,69,70
4/29/2016 2:00,6,1678,56,46,70,100
4/29/2016 4:00,6,1704,55,46,72,100
4/29/2016 16:00,6,2046,67,50,55,30
4/29/2016 22:00,6,2139,61,50,67,100
4/30/2016 3:00,7,1603,59,51,75,100
5/1/2016 0:00,1,1827,55,48,77,30
5/1/2016 6:00,1,1692,56,50,81,70
5/1/2016 14:00,1,1768,69,50,51,30
5/1/2016 21:00,1,2349,60,49,67,30
5/2/2016 1:00,2,1715,55,47,74,30
5/2/2016 2:00,2,1674,53,47,80,30
5/2/2016 15:00,2,2265,72,55,55,30
5/2/2016 16:00,2,2342,71,55,57,30
5/3/2016 5:00,3,1885,61,55,81,30
5/4/2016 0:00,4,1885,63,54,73,70
5/4/2016 6:00,4,2104,62,53,73,100
9/17/2016 6:00,7,1957,64,57,78,70
9/17/2016 8:00,7,2116,65,57,76,100
9/17/2016 11:00,7,2128,74,56,54,30
9/17/2016 17:00,7,2642,76,58,54,0
9/17/2016 19:00,7,2798,70,60,71,0
9/18/2016 5:00,1,1814,58,53,84,70
9/18/2016 7:00,1,1882,59,54,83,30
9/18/2016 12:00,1,2293,86,57,37,0
9/18/2016 13:00,1,2411,85,59,42,0
9/18/2016 23:00,1,2165,67,59,76,0
9/19/2016 14:00,2,3005,77,61,58,70
9/20/2016 0:00,3,2176,79,59,50,100
9/20/2016 2:00,3,2040,76,59,56,100
9/20/2016 6:00,3,2490,76,63,64,100
9/20/2016 8:00,3,2810,78,64,62,100
9/20/2016 17:00,3,3023,75,70,83,70
9/20/2016 19:00,3,3130,71,69,94,70
9/20/2016 20:00,3,3056,72,70,94,100
9/21/2016 12:00,4,3130,78,70,76,100
9/21/2016 13:00,4,3167,78,69,74,100
9/21/2016 23:00,4,2343,69,65,87,70
9/22/2016 3:00,5,1935,67,63,87,100
9/22/2016 14:00,5,2515,79,64,61,30
9/23/2016 6:00,6,2126,57,52,83,30
9/23/2016 8:00,6,2223,63,55,76,30
9/23/2016 17:00,6,2650,73,55,53,30
9/23/2016 18:00,6,2694,70,51,51,30
9/23/2016 19:00,6,2816,68,54,61,30
9/23/2016 20:00,6,2724,67,56,68,0
9/24/2016 9:00,7,2067,78,46,32,0
9/24/2016 12:00,7,2257,92,46,21,0
9/24/2016 13:00,7,2357,93,44,18,0
9/24/2016 23:00,7,2209,67,42,41,0
5/4/2016 8:00,4,2307,63,53,70,100
5/4/2016 14:00,4,2217,72,53,52,30
5/5/2016 1:00,5,1770,62,51,67,70
5/5/2016 15:00,5,2280,68,47,47,70
5/5/2016 16:00,5,2313,69,46,44,100
5/5/2016 18:00,5,2370,68,46,45,70
5/6/2016 5:00,6,1874,59,54,83,100
5/6/2016 7:00,6,2199,60,54,80,100
5/7/2016 6:00,7,1747,57,51,81,70
5/7/2016 8:00,7,1956,61,53,75,70
5/7/2016 11:00,7,2078,62,55,78,70
5/7/2016 13:00,7,1899,67,52,59,70
5/7/2016 14:00,7,1864,71,53,53,100
5/8/2016 10:00,1,1928,67,49,53,70
5/8/2016 21:00,1,2327,63,53,70,30
5/9/2016 1:00,2,1703,63,54,73,70
5/9/2016 8:00,2,2225,65,54,68,70
5/9/2016 11:00,2,2373,66,54,65,70
5/9/2016 19:00,2,2527,66,51,59,30
5/10/2016 5:00,3,1865,62,54,75,100
5/10/2016 12:00,3,2150,69,53,57,70
5/10/2016 22:00,3,2236,64,54,70,70
5/10/2016 23:00,3,2009,64,54,70,70
5/12/2016 1:00,5,1804,64,56,75,100
5/12/2016 2:00,5,1742,64,56,75,100
5/12/2016 8:00,5,2277,63,56,78,100
5/12/2016 19:00,5,2571,66,54,65,30
5/12/2016 20:00,5,2665,63,54,73,30
5/13/2016 5:00,6,1898,63,55,76,100
5/13/2016 12:00,6,2200,71,54,55,30
5/13/2016 22:00,6,2304,64,54,70,70
5/13/2016 23:00,6,2085,64,54,70,100
5/14/2016 3:00,7,1715,64,54,70,100
5/15/2016 2:00,1,1699,63,53,70,70
5/15/2016 6:00,1,1688,62,52,70,70
5/15/2016 17:00,1,2150,70,54,57,70
5/15/2016 20:00,1,2517,65,55,70,100
5/16/2016 5:00,2,1864,62,53,73,70
5/16/2016 12:00,2,2377,70,52,53,70
5/16/2016 13:00,2,2339,67,52,59,70
5/16/2016 23:00,2,1991,64,52,65,100
5/17/2016 3:00,3,1696,63,55,76,70
5/17/2016 14:00,3,2357,67,56,68,100
5/18/2016 2:00,4,1721,64,54,70,100
5/18/2016 6:00,4,2093,64,56,75,100
5/18/2016 17:00,4,2478,69,56,63,70
5/18/2016 20:00,4,2705,65,56,73,100
5/19/2016 5:00,5,1896,63,55,76,100
5/19/2016 13:00,5,2266,74,55,52,30
5/19/2016 23:00,5,2065,63,54,73,100
5/20/2016 3:00,6,1739,63,51,65,100
5/20/2016 4:00,6,1764,63,52,68,100
5/20/2016 14:00,6,2130,69,48,47,30
5/21/2016 6:00,7,1759,59,47,64,70
5/21/2016 17:00,7,2056,66,45,47,30
5/21/2016 18:00,7,2162,66,44,45,70
5/22/2016 13:00,1,1784,70,48,46,30
5/23/2016 3:00,2,1697,54,47,77,70
5/23/2016 4:00,2,1699,55,48,77,70
5/23/2016 14:00,2,2154,69,47,45,30
5/24/2016 0:00,3,1846,63,48,58,70
5/24/2016 6:00,3,2005,60,50,70,70
5/24/2016 15:00,3,2202,70,49,47,70
5/24/2016 17:00,3,2349,68,49,51,70
5/24/2016 18:00,3,2396,66,50,56,70
5/25/2016 9:00,4,2236,67,51,57,70
9/25/2016 3:00,1,1780,63,41,45,0
9/25/2016 14:00,1,2917,94,40,15,0
9/26/2016 17:00,2,4207,102,36,10,0
9/26/2016 18:00,2,4199,99,38,12,30
9/26/2016 20:00,2,3924,89,40,18,70
9/27/2016 9:00,3,3229,92,46,21,70
9/27/2016 12:00,3,3650,97,45,17,70
9/27/2016 23:00,3,2549,73,49,43,0
9/28/2016 3:00,4,2057,69,49,49,30
9/28/2016 4:00,4,2083,71,48,44,30
9/29/2016 18:00,5,3713,83,56,40,30
9/29/2016 20:00,5,3535,77,61,58,30
9/30/2016 9:00,6,2849,78,60,54,30
9/30/2016 10:00,6,2996,84,59,43,30
9/30/2016 21:00,6,3107,71,59,66,0
10/1/2016 3:00,7,2070,65,57,76,0
10/1/2016 4:00,7,2048,65,58,78,0
10/2/2016 15:00,1,2406,76,53,45,0
10/3/2016 9:00,2,2372,68,50,53,30
10/3/2016 10:00,2,2363,70,48,46,30
10/3/2016 21:00,2,2610,63,54,73,0
